time;glass_temp_zone1;glass_temp_zone2;glass_temp_zone3;glass_temp_zone4;RPM;energy_equivalent;batch;recipe;pressing_pressure;pressing_time;geometry_name;glass_ID;cycle_time;temp_chamber05;temp_chamber07;temp_chamber09;temp_chamber11;temp_chamber13;temp_chamber15;temp_chamber17;regulation_temp
12/02/2021 14:18:06;653,4886666666667;635,8265384615385;589,9135714285715;601,3046666666667;3000;151,82781000712254;Batch-5;Recipe-C;167,0;70,0;Center Q1;2010141717553875;2450,0;600,125;617,695652173913;644,0;637,0;627,0;609,9583333333334;587,0909090909091;461,1000061035156
12/02/2021 14:18:29;653,6862424242424;636,1586813186814;590,0921978021977;601,5256363636364;3000;151,91950830743332;Batch-5;Recipe-C;158,0;70,0;Center Q1;2010141718163876;2450,0;599,9583333333334;617,304347826087;644,0833333333334;636,9565217391304;627,0;610,0;587,0;460,7000122070313
12/02/2021 14:18:54;653,2384242424242;635,3465934065935;589,1726923076924;601,04;3000;151,79828892398342;Batch-5;Recipe-C;208,0;70,0;Center Q1;2010141719003878;2450,0;600,125;617,9583333333334;644,695652173913;637,5833333333334;627,0;610,08;587,0;460,7000122070313
12/02/2021 14:19:19;653,3164848484847;635,838076923077;589,1348901098902;600,5874545454545;3000;151,80538810243462;Batch-5;Recipe-C;200,0;70,0;Center Q1;2010141719193879;2450,0;600,8260869565217;618,0;645,6;637,64;626,96;609,7916666666666;587,0;460,3999938964844
12/02/2021 14:19:44;;635,3706043956042;588,9506593406593;600,8749696969696;3000;151,7471008882414;Batch-5;Recipe-C;217,0;70,0;Center Q1;2010141719403880;2450,0;600,9166666666666;618,0;646,0;637,7083333333334;626,8095238095239;610,0;587,0;460,3999938964844
12/02/2021 14:20:08;652,8810303030302;635,1704945054945;589,4124175824178;600,8365454545453;3000;151,77758540507642;Batch-5;Recipe-C;175,0;70,0;Center Q1;2010141719593881;2450,0;600,4166666666666;617,44;646,0;637,875;627,0;610,0;587,0;460,7000122070313
12/02/2021 14:20:33;652,7607272727273;635,0498901098902;589,5869780219781;601,0093939393938;3000;151,74213151735302;Batch-5;Recipe-C;163,0;70,0;Center Q1;2010141720403883;2450,0;600,0;617,0416666666666;645,52;637,3478260869565;627,0;610,0;587,1363636363636;460,7000122070313
12/02/2021 14:20:56;653,0891515151516;635,5073626373626;589,0915384615387;600,8117575757576;3000;151,74295477972026;Batch-5;Recipe-C;204,0;70,0;Center Q1;2010141720583884;2450,0;599,88;617,0;645,0;637,0;627,0;610,0;587,125;459,6000061035156
12/02/2021 14:21:21;652,5101818181819;634,699945054945;588,7896153846154;600,4182424242424;3000;151,67338693680395;Batch-5;Recipe-C;196,0;70,0;Center Q1;2010141721233885;2450,0;600,0;617,0;644,7272727272727;637,0;626,56;610,1739130434783;587,0;458,8999938964844
12/02/2021 14:21:45;653,0370909090909;635,6586813186814;589,375;600,9532727272727;3000;151,76718694949494;Batch-5;Recipe-C;183,0;70,0;Center Q1;2010141721443886;2450,0;600,64;617,2916666666666;644,875;636,8260869565217;626,9565217391304;609,7826086956521;587,0;459,0
12/02/2021 14:22:11;652,8295757575758;635,1613186813188;588,8403846153848;600,5690909090911;3000;151,7092029843305;Batch-5;Recipe-C;217,0;70,0;Center Q1;2010141722033887;2450,0;600,5416666666666;617,4090909090909;644,8333333333334;636,84;626,8;610,0;587,0434782608696;459,2000122070313
12/02/2021 14:22:34;652,7684848484847;635,0406043956042;588,7169230769232;600,4513333333333;3000;151,6829574996115;Batch-5;Recipe-C;208,0;70,0;Center Q1;2010141722443889;2450,0;600,0;617,0;644,625;636,625;626,6818181818181;610,0;587,0;459,7999877929688
12/02/2021 14:23:00;652,8843030303029;635,0169780219778;589,3779120879121;601,0192121212121;3000;151,7575146528102;Batch-5;Recipe-C;183,0;70,0;Center Q1;2010141723023890;2450,0;600,4166666666666;617,32;644,7391304347826;637,0;626,75;610,4545454545455;587,0;459,7999877929688
12/02/2021 14:23:24;652,4492121212122;634,7894505494505;589,2069230769231;600,9016363636364;3000;151,7055288137788;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141723213891;2450,0;599,5416666666666;617,0;644,0;637,0;627,304347826087;610,2173913043479;587,0;459,7999877929688
12/02/2021 14:23:49;652,2518181818183;634,8097802197802;589,1736813186814;600,25;3000;151,631703978244;Batch-5;Recipe-C;171,0;70,0;Center Q1;2010141723423892;2450,0;599,1739130434783;617,0;644,0;636,0;627,0;609,8260869565217;587,0;459,8999938964844
12/02/2021 14:24:13;652,4950303030304;635,2103846153846;589,5521428571427;600,6957575757576;3000;151,73963707433307;Batch-5;Recipe-C;163,0;70,0;Center Q1;2010141724223894;2450,0;599,0;617,0;643,9565217391304;636,4347826086956;626,7083333333334;609,6363636363636;587,0;460,0
12/02/2021 14:24:38;652,4210909090909;634,8857692307693;588,8710989010989;600,7255757575757;3000;151,69912585612536;Batch-5;Recipe-C;204,0;70,0;Center Q1;2010141724423895;2450,0;599,5416666666666;617,0;643,875;636,2608695652174;626,84;610,1739130434783;587,0;460,3999938964844
12/02/2021 14:25:03;652,4801212121213;635,0772527472527;588,8936813186813;600,4772727272727;3000;151,65798206708106;Batch-5;Recipe-C;196,0;70,0;Center Q1;2010141725003896;2450,0;599,0;617,0;643,5;636,625;626,9545454545455;610,0;587,0;460,2000122070313
12/02/2021 14:25:27;652,6211515151515;635,094010989011;588,6353296703297;600,4578181818182;3000;151,6611383781404;Batch-5;Recipe-C;208,0;70,0;Center Q1;2010141725183897;2450,0;599,5652173913044;617,0;643,5909090909091;637,0833333333334;626,7391304347826;610,0;587,0;460,2000122070313
12/02/2021 14:25:53;652,2096363636363;634,5404395604396;588,6005494505495;600,2442424242424;3000;151,6209790681171;Batch-5;Recipe-C;204,0;70,0;Center Q1;2010141725583899;2450,0;600,0;617,0;644,6666666666666;637,0;626,1428571428571;610,0;587,0;459,7000122070313
12/02/2021 14:26:16;653,3159999999998;636,0887362637362;590,068021978022;601,3498787878788;3000;151,91429923051024;Batch-5;Recipe-C;150,0;70,0;Center Q1;2010141726193900;2450,0;600,0416666666666;616,5217391304348;643,7826086956521;636,9166666666666;626,1304347826087;609,84;587,0;459,6000061035156
12/02/2021 14:26:40;652,5152121212121;634,9562087912087;589,6597252747252;600,9132727272727;3000;151,7836461078736;Batch-5;Recipe-C;150,0;70,0;Center Q1;2010141726393901;2450,0;599,5;616,4166666666666;643,2173913043479;637,0;627,0;610,3157894736843;587,0;459,7999877929688
