datetime,local_temperature
2021-02-09 19:00:00,17.49000000000001
2021-02-09 20:00:00,16.129999999999995
2021-02-09 21:00:00,15.760000000000048
2021-02-09 22:00:00,15.0
2021-02-09 23:00:00,14.54000000000002
2021-02-10 00:00:00,14.080000000000041
2021-02-10 01:00:00,13.910000000000025
2021-02-10 02:00:00,13.410000000000025
2021-02-10 03:00:00,13.450000000000045
2021-02-10 04:00:00,13.330000000000041
2021-02-10 05:00:00,13.25
2021-02-10 06:00:00,13.240000000000009
2021-02-10 07:00:00,13.610000000000014
2021-02-10 08:00:00,14.270000000000039
2021-02-10 09:00:00,15.490000000000009
2021-02-10 10:00:00,16.060000000000002
2021-02-10 11:00:00,16.060000000000002
2021-02-10 12:00:00,16.180000000000007
2021-02-10 13:00:00,16.730000000000018
2021-02-10 14:00:00,16.879999999999995
2021-02-10 15:00:00,16.810000000000002
2021-02-10 16:00:00,16.310000000000002
2021-02-10 17:00:00,15.939999999999998
2021-02-10 18:00:00,15.740000000000009
2021-02-10 19:00:00,15.53000000000003
2021-02-10 20:00:00,15.120000000000005
2021-02-10 21:00:00,15.0
2021-02-10 22:00:00,14.920000000000016
2021-02-10 23:00:00,14.910000000000025
2021-02-11 00:00:00,14.740000000000009
2021-02-11 01:00:00,14.580000000000041
2021-02-11 02:00:00,14.330000000000041
2021-02-11 03:00:00,14.25
2021-02-11 04:00:00,14.160000000000025
2021-02-11 05:00:00,14.080000000000041
2021-02-11 06:00:00,13.910000000000025
2021-02-11 07:00:00,13.640000000000043
2021-02-11 08:00:00,13.629999999999995
2021-02-11 09:00:00,14.240000000000009
2021-02-11 10:00:00,14.740000000000009
2021-02-11 11:00:00,15.490000000000009
2021-02-11 12:00:00,15.710000000000036
2021-02-11 13:00:00,16.060000000000002
2021-02-11 14:00:00,16.060000000000002
2021-02-11 15:00:00,15.930000000000007
2021-02-11 16:00:00,15.189999999999998
2021-02-11 17:00:00,14.680000000000007
2021-02-11 18:00:00,13.460000000000036
2021-02-11 19:00:00,12.79000000000002
2021-02-11 20:00:00,12.710000000000036
2021-02-11 21:00:00,12.390000000000043
2021-02-11 22:00:00,12.07000000000005
2021-02-11 23:00:00,11.830000000000041
2021-02-12 00:00:00,11.82000000000005
2021-02-12 01:00:00,11.660000000000025
2021-02-12 02:00:00,11.080000000000041
2021-02-12 03:00:00,10.830000000000041
2021-02-12 04:00:00,10.410000000000025
2021-02-12 05:00:00,10.080000000000041
2021-02-12 06:00:00,9.920000000000016
2021-02-12 07:00:00,8.710000000000036
2021-02-12 08:00:00,10.050000000000011
2021-02-12 09:00:00,12.470000000000027
2021-02-12 10:00:00,16.310000000000002
2021-02-12 11:00:00,18.189999999999998
2021-02-12 12:00:00,19.439999999999998
2021-02-12 13:00:00,20.379999999999995
2021-02-12 14:00:00,21.370000000000005
2021-02-12 15:00:00,21.620000000000005
2021-02-12 16:00:00,21.5
2021-02-12 17:00:00,21.460000000000036
2021-02-12 18:00:00,20.590000000000032
2021-02-12 19:00:00,18.80000000000001
2021-02-12 20:00:00,17.430000000000007
2021-02-12 21:00:00,17.260000000000048
2021-02-12 22:00:00,14.840000000000032
2021-02-12 23:00:00,14.650000000000034
2021-02-13 00:00:00,12.990000000000009
2021-02-13 01:00:00,12.970000000000027
2021-02-13 02:00:00,11.550000000000011
2021-02-13 03:00:00,11.590000000000032
2021-02-13 04:00:00,10.720000000000027
2021-02-13 05:00:00,11.080000000000041
2021-02-13 06:00:00,10.990000000000009
2021-02-13 07:00:00,10.53000000000003
2021-02-13 08:00:00,13.129999999999995
2021-02-13 09:00:00,17.060000000000002
2021-02-13 10:00:00,19.730000000000018
2021-02-13 11:00:00,20.80000000000001
2021-02-13 12:00:00,21.78000000000003
2021-02-13 13:00:00,21.75
2021-02-13 14:00:00,21.328951103999998
2021-02-13 15:00:00,20.771475552000027
2021-02-13 16:00:00,17.76784632500005
2021-02-13 17:00:00,17.953333333000046
2021-02-13 18:00:00,15.692666667000026
2021-02-13 19:00:00,15.136500000000012
2021-02-13 20:00:00,12.307666667000035
2021-02-13 21:00:00,11.183333333000007
2021-02-13 22:00:00,11.268792007000002
2021-02-13 23:00:00,10.465000000000032
2021-02-14 00:00:00,9.536000000000001
2021-02-14 01:00:00,9.536000000000001
2021-02-14 02:00:00,9.536000000000001
2021-02-14 03:00:00,9.497000000000014
2021-02-14 04:00:00,9.497000000000014
2021-02-14 05:00:00,9.497000000000014
2021-02-14 06:00:00,8.961000000000013
2021-02-14 07:00:00,6.942000000000007
2021-02-14 08:00:00,6.942000000000007
2021-02-14 09:00:00,16.82800000000003
2021-02-14 10:00:00,16.82800000000003
2021-02-14 11:00:00,16.82800000000003
2021-02-14 12:00:00,21.085000000000036
2021-02-14 13:00:00,21.085000000000036
2021-02-14 14:00:00,21.085000000000036
2021-02-14 15:00:00,20.587000000000046
2021-02-14 16:00:00,20.587000000000046
2021-02-14 17:00:00,20.587000000000046
2021-02-14 18:00:00,12.557000000000016
2021-02-14 19:00:00,12.557000000000016
2021-02-14 20:00:00,12.557000000000016
2021-02-14 21:00:00,8.829000000000008
2021-02-14 22:00:00,8.829000000000008
2021-02-14 23:00:00,8.829000000000008
2021-02-15 00:00:00,6.454000000000008
2021-02-15 01:00:00,6.454000000000008
2021-02-15 02:00:00,6.454000000000008
2021-02-15 03:00:00,5.217000000000041
2021-02-15 04:00:00,5.217000000000041
2021-02-15 05:00:00,5.217000000000041
2021-02-15 06:00:00,5.871000000000038
2021-02-15 07:00:00,5.871000000000038
2021-02-15 08:00:00,4.841000000000008
2021-02-15 09:00:00,16.17500000000001
2021-02-15 10:00:00,16.17500000000001
2021-02-15 11:00:00,16.17500000000001
2021-02-15 12:00:00,20.81400000000002
2021-02-15 13:00:00,20.81400000000002
2021-02-15 14:00:00,20.81400000000002
2021-02-15 15:00:00,19.991000000000042
2021-02-15 16:00:00,19.991000000000042
2021-02-15 17:00:00,19.991000000000042
2021-02-15 18:00:00,11.275000000000034
2021-02-15 19:00:00,11.275000000000034
2021-02-15 20:00:00,11.275000000000034
2021-02-15 21:00:00,7.085000000000036
2021-02-15 22:00:00,7.085000000000036
2021-02-15 23:00:00,7.085000000000036
2021-02-16 00:00:00,5.63900000000001
2021-02-16 01:00:00,5.63900000000001
2021-02-16 02:00:00,5.63900000000001
2021-02-16 03:00:00,5.68100000000004
2021-02-16 04:00:00,5.68100000000004
2021-02-16 05:00:00,5.68100000000004
2021-02-16 06:00:00,5.571000000000026
2021-02-16 07:00:00,5.571000000000026
2021-02-16 08:00:00,5.571000000000026
2021-02-16 09:00:00,16.119000000000028
2021-02-16 10:00:00,16.119000000000028
2021-02-16 11:00:00,16.119000000000028
2021-02-16 12:00:00,19.28000000000003
2021-02-16 13:00:00,19.28000000000003
2021-02-16 14:00:00,19.28000000000003
2021-02-16 15:00:00,18.004999999999995
2021-02-16 16:00:00,18.004999999999995
2021-02-16 17:00:00,18.004999999999995
2021-02-16 18:00:00,12.649000000000001
2021-02-16 19:00:00,12.649000000000001
2021-02-16 20:00:00,12.649000000000001
2021-02-16 21:00:00,11.239000000000033
2021-02-16 22:00:00,11.239000000000033
2021-02-16 23:00:00,11.239000000000033
2021-02-17 00:00:00,10.456000000000017
2021-02-17 01:00:00,10.456000000000017
2021-02-17 02:00:00,10.456000000000017
2021-02-17 03:00:00,9.403999999999996
2021-02-17 04:00:00,9.403999999999996
2021-02-17 05:00:00,9.403999999999996
2021-02-17 06:00:00,8.578000000000031
2021-02-17 07:00:00,8.578000000000031
2021-02-17 08:00:00,8.886000000000024
2021-02-17 09:00:00,9.672000000000025
2021-02-17 10:00:00,9.672000000000025
2021-02-17 11:00:00,9.672000000000025
2021-02-17 12:00:00,10.492000000000019
2021-02-17 13:00:00,10.492000000000019
2021-02-17 14:00:00,10.492000000000019
2021-02-17 15:00:00,10.68300000000005
2021-02-17 16:00:00,10.68300000000005
2021-02-17 17:00:00,10.68300000000005
2021-02-17 18:00:00,10.13900000000001
2021-02-17 19:00:00,10.13900000000001
2021-02-17 20:00:00,10.13900000000001
2021-02-17 21:00:00,9.133000000000038
2021-02-17 22:00:00,9.133000000000038
2021-02-17 23:00:00,9.133000000000038
2021-02-18 00:00:00,8.540999999999997
2021-02-18 01:00:00,8.540999999999997
2021-02-18 02:00:00,8.540999999999997
2021-02-18 03:00:00,8.236000000000047
2021-02-18 04:00:00,8.236000000000047
2021-02-18 05:00:00,8.236000000000047
2021-02-18 06:00:00,7.790999999999997
2021-02-18 07:00:00,7.790999999999997
2021-02-18 08:00:00,7.376000000000033
2021-02-18 09:00:00,9.891999999999996
2021-02-18 10:00:00,9.891999999999996
2021-02-18 11:00:00,9.891999999999996
2021-02-18 12:00:00,12.57000000000005
2021-02-18 13:00:00,12.57000000000005
2021-02-18 14:00:00,12.57000000000005
2021-02-18 15:00:00,11.956000000000017
2021-02-18 16:00:00,11.956000000000017
2021-02-18 17:00:00,11.956000000000017
2021-02-18 18:00:00,7.949000000000012
2021-02-18 19:00:00,7.949000000000012
2021-02-18 20:00:00,7.949000000000012
2021-02-18 21:00:00,5.1200000000000045
2021-02-18 22:00:00,5.1200000000000045
2021-02-18 23:00:00,5.1200000000000045
2021-02-19 00:00:00,5.396000000000015
2021-02-19 01:00:00,5.396000000000015
2021-02-19 02:00:00,5.396000000000015
2021-02-19 03:00:00,3.0850000000000364
2021-02-19 04:00:00,3.0850000000000364
2021-02-19 05:00:00,3.0850000000000364
2021-02-19 06:00:00,2.4710000000000036
2021-02-19 07:00:00,2.4710000000000036
2021-02-19 08:00:00,2.4710000000000036
2021-02-19 09:00:00,10.499000000000024
2021-02-19 10:00:00,10.499000000000024
2021-02-19 11:00:00,10.499000000000024
2021-02-19 12:00:00,12.29000000000002
2021-02-19 13:00:00,12.29000000000002
2021-02-19 14:00:00,12.29000000000002
2021-02-19 15:00:00,11.342000000000041
2021-02-19 16:00:00,11.342000000000041
2021-02-19 17:00:00,11.342000000000041
2021-02-19 18:00:00,9.990000000000009
2021-02-19 19:00:00,9.990000000000009
2021-02-19 20:00:00,9.990000000000009
2021-02-19 21:00:00,9.484000000000037
2021-02-19 22:00:00,9.484000000000037
2021-02-19 23:00:00,9.484000000000037
2021-02-20 00:00:00,9.322000000000003
2021-02-20 01:00:00,9.322000000000003
2021-02-20 02:00:00,9.322000000000003
2021-02-20 03:00:00,9.172000000000025
2021-02-20 04:00:00,9.172000000000025
2021-02-20 05:00:00,9.172000000000025
2021-02-20 06:00:00,9.057000000000016
2021-02-20 07:00:00,9.057000000000016
2021-02-20 08:00:00,8.124000000000024
2021-02-20 09:00:00,10.407000000000039
2021-02-20 10:00:00,10.407000000000039
2021-02-20 11:00:00,10.407000000000039
2021-02-20 12:00:00,12.432000000000016
2021-02-20 13:00:00,12.432000000000016
2021-02-20 14:00:00,12.432000000000016
2021-02-20 15:00:00,11.673000000000002
2021-02-20 16:00:00,11.673000000000002
2021-02-20 17:00:00,11.673000000000002
2021-02-20 18:00:00,10.395000000000039
2021-02-20 19:00:00,10.395000000000039
2021-02-20 20:00:00,10.395000000000039
2021-02-20 21:00:00,9.047000000000025
2021-02-20 22:00:00,9.047000000000025
2021-02-20 23:00:00,9.047000000000025
2021-02-21 00:00:00,9.242999999999995
2021-02-21 01:00:00,8.504723470000044
2021-02-21 02:00:00,7.509666667000033
2021-02-21 03:00:00,6.736333333000005
2021-02-21 04:00:00,7.533500000000004
2021-02-21 05:00:00,6.236666667000009
2021-02-21 06:00:00,6.5103333330000055
2021-02-21 07:00:00,13.850000000000023
2021-02-21 08:00:00,14.590000000000032
2021-02-21 09:00:00,15.120000000000005
2021-02-21 10:00:00,15.689999999999998
2021-02-21 11:00:00,16.560000000000002
2021-02-21 12:00:00,17.379999999999995
2021-02-21 13:00:00,17.810000000000002
2021-02-21 14:00:00,18.120000000000005
2021-02-21 15:00:00,18.27000000000004
2021-02-21 16:00:00,17.470000000000027
2021-02-21 17:00:00,17.410000000000025
2021-02-21 18:00:00,16.79000000000002
2021-02-21 19:00:00,16.200000000000045
2021-02-21 20:00:00,15.590000000000032
2021-02-21 21:00:00,15.200000000000045
2021-02-21 22:00:00,14.150000000000034
2021-02-21 23:00:00,13.900000000000034
2021-02-22 00:00:00,13.720000000000027
2021-02-22 01:00:00,13.180000000000007
2021-02-22 02:00:00,12.54000000000002
2021-02-22 03:00:00,12.080000000000041
2021-02-22 04:00:00,11.900000000000034
2021-02-22 05:00:00,11.270000000000039
2021-02-22 06:00:00,11.090000000000032
2021-02-22 07:00:00,10.850000000000023
2021-02-22 08:00:00,12.0
2021-02-22 09:00:00,12.129999999999995
2021-02-22 10:00:00,14.860000000000014
2021-02-22 11:00:00,15.53000000000003
2021-02-22 12:00:00,16.0
2021-02-22 13:00:00,16.400000000000034
2021-02-22 14:00:00,16.060000000000002
2021-02-22 15:00:00,15.930000000000007
2021-02-22 16:00:00,15.730000000000018
2021-02-22 17:00:00,15.590000000000032
2021-02-22 18:00:00,14.770000000000039
2021-02-22 19:00:00,13.910000000000025
2021-02-22 20:00:00,13.230000000000018
2021-02-22 21:00:00,12.379999999999995
2021-02-22 22:00:00,11.310000000000002
2021-02-22 23:00:00,10.890000000000043
2021-02-23 00:00:00,10.260000000000048
2021-02-23 01:00:00,10.32000000000005
2021-02-23 02:00:00,10.310000000000002
2021-02-23 03:00:00,9.240000000000009
2021-02-23 04:00:00,8.830000000000041
2021-02-23 05:00:00,7.980000000000018
2021-02-23 06:00:00,7.170000000000016
2021-02-23 07:00:00,7.220000000000027
2021-02-23 08:00:00,9.480000000000018
2021-02-23 09:00:00,10.810000000000002
2021-02-23 10:00:00,11.870000000000005
2021-02-23 11:00:00,12.990000000000009
2021-02-23 12:00:00,13.660000000000025
2021-02-23 13:00:00,14.120000000000005
2021-02-23 14:00:00,14.270000000000039
2021-02-23 15:00:00,14.180000000000007
2021-02-23 16:00:00,13.860000000000014
2021-02-23 17:00:00,13.730000000000018
2021-02-23 18:00:00,12.560000000000002
2021-02-23 19:00:00,11.650000000000034
2021-02-23 20:00:00,10.980000000000018
2021-02-23 21:00:00,10.25
2021-02-23 22:00:00,8.730000000000018
2021-02-23 23:00:00,8.879999999999995
2021-02-24 00:00:00,8.610000000000014
2021-02-24 01:00:00,7.090000000000032
